,Stock,Close,12EMA,26EMA,MACDHist,SignalMACD,CloseSlope,ShortEMASlope,LongEMASlope,MACDHistSlope,SignalMACDSlope,PositiveIndicator
211,NTPC.NS,110.80000305175781,110.53536932897683,109.10390693525815,1.4314623937186752,-1.7760231190541635,0.600006103515625,0.04811522232381549,0.13568768931997965,2.9504972544335146,0.08614018133387202,5
212,BHEL.NS,72.4000015258789,70.90479954164853,66.09332459902595,4.811474942622581,-5.455319405723613,1.3000030517578125,0.2718549062237088,0.5045341541482316,9.855629133169685,0.1609611157752573,5
213,TIMKEN.BO,1319.550048828125,1310.9527987151528,1314.9775239884004,-4.024725273247668,8.15294678549519,8.300048828125,1.563136384176687,0.3658019871779743,-9.246784943494049,-1.0320553780618802,3
214,DISHTV.NS,15.649999618530273,14.591949798817494,13.292090996949248,1.299858801868245,-1.143930704572454,0.19999980926513672,0.19237269449323335,0.18863268972648228,2.595977598969739,-0.03898202432394782,4
215,FINPIPE.NS,170.64999389648438,165.56931342685164,158.9305485234292,6.638764903422441,-6.172851400879166,2.899993896484375,0.9237600853877552,0.937555629844411,13.291325351301538,-0.11647837563582009,4
216,L&TFH.NS,92.0,90.72648123326935,90.47238466587899,0.2540965673903628,0.45551951359149334,0.1999969482421875,0.23154886667830965,0.12220922672968015,0.3988534948320961,-0.17740402024546398,4
217,MPHASIS.NS,1910.1500244140625,1886.7237435482632,1836.081099750084,50.64264379817928,-40.86459496061141,-39.8499755859375,4.259323793781732,5.9255139731183135,102.95147777569514,-2.4445122093919665,3
218,INOXLEISUR.NS,314.25,304.7084854803677,295.4019409663679,9.306544513999825,-6.503444618556849,-2.95001220703125,1.7348208217513275,1.5078447226905496,18.38611292893887,-0.700774973860744,3
219,CAMS.NS,2507.300048828125,2441.2751450215455,2341.920336517518,99.35480850402746,-98.86891860412464,-2.25,12.00452796483296,13.23037698484859,199.93546602807055,-0.12147247497571811,3
220,CARBORUNIV.NS,585.25,590.5612470751571,573.3181752272228,17.24307184793429,-20.724905561481613,-4.4000244140625,-0.9656812863921687,0.9545459818222071,36.40637096408295,0.8704584283868293,3
221,BEL.NS,149.5,148.2429720778734,144.70676468667392,3.5362073911994685,-4.596083617855465,2.5500030517578125,0.22855053129575253,0.38345882506609996,7.227323076169284,0.2649690566639986,5
222,ISEC.NS,573.9000244140625,567.0822186084417,530.5117742181179,36.570444390323814,-36.34806008006965,-8.79998779296875,1.239601055567391,3.4710600156755618,75.3723477407558,-0.05559607756354268,3
223,NCC.NS,80.30000305175781,82.22170766179393,81.06090038695034,1.1608072748435916,-1.594913497137787,2.100006103515625,-0.3494008381883873,-0.06087178681541161,2.610143601060159,0.10852655557354862,3
224,JYOTHYLAB.NS,159.85000610351562,153.5701796577477,150.34823370924684,3.22194594850086,-2.1415380661046295,3.850006103515625,1.1417866265032615,0.7601417915415141,6.062247062039972,-0.2701019705990575,4
225,KALPATPOWR.NS,426.25,414.5349380241321,400.43310744839687,14.101830575735221,-12.26405265745925,11.149993896484375,2.130011268339615,2.0653514041282506,28.139001287259077,-0.45944447956899204,4
226,CANBK.NS,163.85000610351562,155.44054418675495,151.04664917745018,4.393895009304771,-2.9981585118595273,4.8000030517578125,1.5289930757746504,1.0242685540852108,8.283065496920102,-0.3489341243613113,4
227,GULFOILLUB.NS,705.5,702.8021361262269,704.548660640482,-1.7465245142551566,1.7385815764172687,21.1500244140625,0.4905207043224209,0.07610714876136626,-3.907462584071368,0.0019857344594720328,4
228,BAJAJ-AUTO.NS,4243.0,4144.951580309346,4025.364300225,119.58728008434628,-107.076127352233,4.0498046875,17.826985398300167,17.410855981999703,238.7584307523921,-3.127788183028329,4
229,IDEA.NS,8.75,8.576890219612881,8.635513112747239,-0.05862289313435731,0.12094596053917514,0.25,0.0314745055249297,0.009158950980221903,-0.13956134081342242,-0.015580766851204464,3
230,TTKPRESTIG.NS,8729.900390625,8220.164813019674,7859.413200955463,360.75161206421035,-206.3647607004511,-45.69921875,92.67919592824,69.63897517356327,698.463003373744,-38.59671284093983,3
231,GICRE.NS,196.64999389648438,196.72410512010228,199.05011236184035,-2.3260072417380684,1.6841221360100231,3.25,-0.013474767930517828,-0.19200947722848127,-4.8305491927741,0.1604712764320113,2
232,POLYPLEX.NS,1106.050048828125,1124.844702243241,1065.7179017827325,59.12680046050855,-66.1864188636846,-23.199951171875,-3.4172097118391775,3.226571763631455,124.89738239648773,1.7649046007940115,3
233,EXIDEIND.NS,192.14999389648438,187.99126081062337,185.72843799168226,2.2628228189411175,-1.2042587048029665,1.9499969482421875,0.7561332883383898,0.5137244723841548,4.283236821928,-0.26464102853453775,4
234,TATAPOWER.BO,107.0,103.89260829421491,101.81038528767122,2.0822230065436855,-0.9499112539200991,0.4499969482421875,0.5649803101427437,0.4151691769862964,4.014634879930924,-0.28307793815589666,4
235,TCIEXP.NS,1456.0,1224.675040269497,1092.4092608128167,132.26577945668032,-83.705902509613,98.949951171875,42.059083587364285,29.08725913497483,251.55973446097119,-12.13996923676683,4
236,DCBBANK.NS,102.44999694824219,100.97622193314439,98.94725787743317,2.0289640557112136,-0.8390352131667242,-2.850006103515625,0.2679590936541416,0.28021912566472906,4.070188143433015,-0.29748221063612246,3
237,MASFIN.NS,925.0,877.1783217833836,854.5814855401163,22.596836243267262,-12.956525658700334,19.20001220703125,8.694850584839287,5.633481156790708,42.132303058485945,-2.4100776461417333,4
238,BHARATFORG.NS,690.1500244140625,659.8178867608822,643.1030954717129,16.714791289169284,-15.368947066447559,22.25,5.5149341187600385,3.763754315387928,31.678402774966457,-0.3364610556804326,4
239,GRSE.NS,182.8000030517578,182.68707796208034,181.66331421373783,1.0237637483425033,0.2071926718393451,-5.0,0.02053183448680329,0.09093510704158803,2.1179307692397913,-0.3077391050454621,3
240,BIRLACORPN.BO,1259.699951171875,1002.692532516638,959.9805375278332,42.711994988804804,-18.153986140923358,216.199951171875,46.72862157367945,23.977553091523305,62.672921495453465,-6.139502211970363,4
241,SHRIRAMCIT.NS,1652.300048828125,1728.3006148794784,1645.3268359700992,82.97377890937923,-77.22082076446688,-150.5,-13.818284736609712,0.5578570286420472,180.32369958401023,-1.4382395362280818,2
242,SCI.NS,113.80000305175781,113.1972689041725,111.91393315133608,1.2833357528364218,-1.3745451102269026,1.100006103515625,0.10958802683369129,0.1508855920337311,2.6079690708728833,0.022802339347620215,5
243,INFIBEAM.NS,51.75,42.45421406571267,41.99204746817134,0.4621665975413265,0.3415185700239368,11.549999237060547,1.6901428971431471,0.7806362025462974,0.014826500485803251,-0.2009212918913158,4
244,CEATLTD.NS,1328.5,1314.5425011870163,1346.1175747783961,-31.575073591379805,41.59301676570514,21.1500244140625,2.5377270569063057,-1.4094059822716645,-67.09728022193758,-2.504485793581331,2
245,PRICOLLTD.BO,80.55000305175781,79.54115459127614,76.73368042009533,2.8074741711808144,-2.780220885581563,0.25,0.18342699281485864,0.30530581053299954,5.73682716007977,-0.006813321399813166,4
246,HAVELLS.NS,1039.1500244140625,1023.9568405857475,1024.9213268574126,-0.9644862716651232,1.5907236298772036,42.75,2.762397059693626,1.1382958045319356,-3.553073798491937,-0.15655933955301982,3
247,WABCOINDIA.NS,6831.64990234375,6792.255475140873,6716.51406449974,75.74141064113337,-112.63654430625701,115.85009765625,7.162623127795996,9.21086702752109,153.53106518199183,9.22378341628091,5
248,HINDCOPPER.NS,162.0,168.35504198694773,162.0640401512261,6.29100183572163,-8.557314210447512,-6.899993896484375,-1.1554621794450384,-0.0051232120980841955,13.732342638790215,0.5665780936814695,2
249,SUPRAJIT.NS,268.75,266.3760002029285,264.33404289951227,2.0419573034162113,0.4853548715692124,-1.75,0.43163632674026076,0.3532765680390071,4.005554848131169,-0.6318280437463559,3
250,ITC.BO,209.5,204.904923955354,206.17954235993363,-1.274618404579627,1.952111054126776,6.1999969482421875,0.8354683717538194,0.2656366112052808,-3.1190685697077924,-0.16937316238678712,3
251,SPARC.NS,226.89999389648438,221.14513482920722,206.17221646324518,14.972918365962045,-14.77834111357209,-6.3000030517578125,1.0463380122322121,1.658222194659146,30.557720914351023,-0.04864431309749051,3
252,SCI.BO,113.94999694824219,113.29545405131486,110.91864383431525,2.3768102169996155,-1.1402527359020123,-1.4500045776367188,0.11900779944133433,0.24250824911415236,4.877120883672049,-0.30913937027440097,3
253,DHANUKA.NS,927.9000244140625,874.9180387809131,838.8644189117653,36.05361986914784,-36.05936877290476,63.550048828125,9.633088296936194,7.122848440183816,69.5969998815433,0.00143722593922746,5
254,GPPL.NS,105.4000015258789,101.36695039329285,99.14252373200446,2.2244266612883905,-1.1869724455377988,1.5,0.7332820241065434,0.5005982235099538,4.216169521980191,-0.259363553937648,4
255,DHAMPURSUG.BO,320.54998779296875,283.35959420182076,249.05222929654883,34.307364905271925,-24.816643428455386,-4.95001220703125,6.7618897438450745,5.719820679713564,67.57266074641234,-2.372680369204133,3
256,MAHSEAMLES.NS,289.1499938964844,292.76718421873966,290.2765730076829,2.4906112110567733,-3.4666511858017923,-5.899993896484375,-0.6576709676827477,-0.09012632889584893,5.548767060900445,0.2440099936862543,2
257,VMART.NS,2760.0,2720.6330660360773,2708.2517091678646,12.381356868212606,2.5760497940466807,-0.300048828125,7.157624357077111,4.139863266570501,21.7449526459186,-3.7393516655648216,3
258,GODFRYPHLP.NS,913.8499755859375,895.8633911150837,887.6103510892167,8.253040025866994,-3.458897333416392,8.5999755859375,3.2702880856097636,2.099169959737651,15.334961925861876,-1.1985356731126506,4
